Open,High,Low,Close,Volume
42.8,43.6359,42.74,43.52,3187161.0
42.66,42.83,41.34,41.73,4118685.0
41.49,41.92,40.59,41.06,7463214.0
41.22,41.24,40.08,40.09,5084560.0
40.04,41.865,39.9,41.32,5408755.0
41.9,42.48,41.75,41.99,3628782.0
41.69,42.3167,41.0555,42.05,3724985.0
41.58,42.665,41.4444,42.63,2913536.0
42.81,44.89,42.81,44.8,4245910.0
45.54,46.07,44.34,44.5,4373814.0
45.22,45.38,43.93,44.28,2577510.0
43.86,44.87,43.71,44.43,2767067.0
43.95,45.14,43.83,44.87,1998413.0
45.1,45.44,44.21,44.46,3256103.0
44.41,45.03,44.31,44.71,2447199.0
44.69,45.1,44.25,44.64,3453402.0
44.02,44.14,43.53,43.69,3324045.0
43.5,43.87,43.25,43.59,2511639.0
44.3,46.15,44.02,46.12,4608978.0
46.41,46.66,45.473,45.59,4188033.0
45.68,46.66,45.28,46.34,3928691.0
46.68,46.95,45.81,46.16,3702291.0
45.41,46.21,44.97,46.05,3772941.0
45.99,46.11,45.09,45.12,3916817.0
44.79,47.28,44.47,47.27,5428599.0
47.68,49.28,47.42,49.22,7305907.0
49.28,49.8,47.92,48.39,6726911.0
49.29,49.7,48.08,48.6,5326331.0
47.69,48.415,47.435,47.93,4280766.0
48.57,49.88,48.5,49.23,4168293.0
49.3,49.75,48.66,48.7,4211309.0
49.21,50.42,49.04,49.85,6225695.0
50.07,50.51,49.695,50.09,5298909.0
50.61,51.5601,50.39,51.07,4771657.0
50.19,51.1,49.43,49.7,5864228.0
49.37,51.25,48.85,50.97,5253719.0
50.53,51.23,50.25,50.37,6271507.0
49.04,49.33,47.18,47.91,6468795.0
47.98,48.155,47.2,47.8,4181859.0
47.68,48.12,46.47,46.74,4017963.0
46.67,46.99,45.69,46.41,4648682.0
45.77,46.4,45.63,46.04,4090217.0
46.5,48.28,46.5,47.48,3993125.0
47.23,47.78,46.26,46.57,2716855.0
47.19,48.12,46.6102,47.05,4663564.0
47.21,47.5,45.93,46.11,3407842.0
45.37,47.47,45.13,47.31,4559039.0
47.9,48.8832,47.7,48.58,3913406.0
49.12,49.79,47.86,47.88,4474717.0
48.45,49.06,48.0,48.3,4506471.0
48.62,49.41,48.4759,49.38,2962044.0
49.8,50.09,48.7,49.36,4473120.0
49.4,49.5,48.2622,48.58,3005701.0
48.48,48.98,47.8,47.88,6832232.0
47.84,48.9699,47.42,48.83,5323887.0
47.88,49.075,47.84,49.01,2793820.0
49.37,49.995,49.13,49.3,2754650.0
49.33,50.33,48.74,48.84,2903457.0
49.35,50.15,49.21,49.34,2504534.0
49.38,49.715,48.55,48.55,4092535.0
49.81,50.16,47.15,48.82,5247621.0
49.52,49.9499,48.41,48.53,3123429.0
47.94,48.14,46.8168,47.15,4026350.0
46.92,47.19,46.39,46.57,4141156.0
44.94,45.7,44.33,45.18,6157072.0
44.63,46.66,44.57,46.25,4300088.0
45.86,46.1899,44.73,45.49,5166099.0
46.25,48.06,45.88,47.82,3675799.0
48.25,49.03,47.66,48.73,3293458.0
47.95,48.34,46.2522,46.45,4542285.0
46.9,49.45,46.88,48.97,4253017.0
49.23,49.82,48.031,48.23,3061541.0
51.59,54.18,51.54,52.12,9208254.0
52.33,53.7,52.07,53.46,6148698.0
53.5,53.605,52.02,52.21,4118487.0
51.74,52.07,50.54,51.04,3468632.0
50.27,52.13,50.2,51.97,3483195.0
53.55,53.94,52.14,53.93,4075611.0
53.16,54.56,52.83,54.48,4794952.0
54.65,56.275,54.53,55.3,5903454.0
54.91,55.49,53.92,55.34,3514002.0
55.07,55.42,54.28,54.73,2871818.0
55.28,56.29,55.28,55.94,4563309.0
57.0,58.18,56.61,57.73,4401732.0
57.45,57.45,56.165,56.43,4158453.0
55.91,56.05,55.01,55.4,2847383.0
54.89,55.0,52.8,53.01,8760639.0
54.43,54.43,52.9,53.53,4313121.0
53.32,53.565,52.69,53.2,3722954.0
52.99,53.889,52.8,53.6,3213895.0
53.81,55.1,53.8,55.05,3294474.0
54.93,54.94,53.02,53.21,3602707.0
52.9,54.67,52.8,54.55,3161546.0
54.94,55.7499,54.35,54.66,3219097.0
54.66,55.11,54.04,54.43,3401959.0
54.29,54.45,53.57,54.0,2674780.0
54.6,54.76,53.03,53.06,3121894.0
53.85,54.15,53.15,54.13,2335474.0
54.03,54.1096,53.24,53.83,1948873.0
54.2,54.33,53.585,53.83,2222358.0
55.11,55.75,54.24,55.66,11536680.0
54.05,55.2,53.73,55.08,4458842.0
55.01,55.27,54.44,54.67,2272556.0
55.02,55.77,54.73,54.75,2251621.0
54.92,54.9681,54.335,54.79,1074880.0
55.27,55.77,54.18,54.29,3664992.0
54.5,54.82,53.85,54.33,2221992.0
54.35,55.66,54.3,55.47,3790040.0
55.47,56.1,55.11,55.5,2663490.0
55.82,56.1214,53.65,54.04,4853062.0
54.14,56.17,54.0,55.8,3112791.0
56.95,59.21,56.55,58.43,6208448.0
59.0,59.77,58.105,58.51,4437561.0
58.37,58.86,57.75,58.21,4063547.0
57.7,58.95,57.25,58.86,3455867.0
59.32,61.21,59.0,61.04,6227116.0
60.75,61.31,59.66,60.03,3236261.0
60.21,60.5,59.42,59.65,3578778.0
58.62,58.82,57.13,57.31,6692942.0
57.76,58.2,56.33,57.55,4919337.0
57.87,58.63,57.23,58.57,3724400.0
58.51,58.77,57.31,57.56,3442039.0
56.99,57.785,56.87,57.5,2621785.0
56.86,57.42,55.66,57.23,3682556.0
57.89,58.25,55.7,55.74,3060282.0
54.64,55.08,52.66,54.39,6283536.0
54.14,54.85,53.0,54.38,5817027.0
53.85,54.705,51.76,51.9,8895444.0
52.39,52.84,51.33,52.75,4128319.0
53.56,54.87,52.87,54.61,5223574.0
54.31,55.395,54.039,55.35,3984229.0
55.47,56.37,54.82,56.34,4312347.0
56.74,57.83,56.44,57.24,3732511.0
57.75,58.26,57.21,57.35,2543282.0
57.5,57.5153,56.37,56.6,4205306.0
57.0,58.38,56.48,57.67,3425742.0
57.81,57.94,56.69,57.67,2326578.0
57.56,58.27,57.445,58.15,1975051.0
58.9,59.355,58.54,58.75,4072724.0
58.58,58.91,57.61,58.54,3276026.0
58.3,58.665,57.1,57.56,3112563.0
57.75,60.53,57.75,60.39,4037102.0
60.62,62.56,60.2,62.48,5635660.0
62.94,62.97,61.51,62.12,4147279.0
62.0,63.98,61.943,63.69,4668567.0
62.48,62.837,61.125,61.35,3251657.0
60.85,61.05,58.8,59.31,6385216.0
61.15,62.27,60.57,61.54,4084252.0
62.21,64.04,61.8,62.73,7316038.0
62.5,63.39,62.01,62.25,5390315.0
62.06,62.62,60.09,61.2,6050394.0
62.12,63.04,60.75,62.91,3883764.0
63.17,64.2701,62.51,63.44,4437617.0
63.67,63.71,61.91,62.26,5823245.0
62.62,64.46,62.37,64.09,4238456.0
64.33,65.27,64.22,64.32,3651810.0
64.68,65.05,63.88,64.34,2690951.0
64.07,64.29,62.45,62.9,5361393.0
62.69,63.83,61.86,63.18,6461643.0
63.48,66.25,63.18,66.01,5138887.0
66.06,67.27,64.63,64.72,4206432.0
64.72,64.8,62.66,63.91,6445771.0
63.8,63.8,62.4,63.51,4631116.0
62.67,62.6882,60.4,60.75,5523475.0
61.6,63.42,61.4027,62.04,4322624.0
61.47,63.31,61.25,63.24,3921150.0
63.39,64.14,63.09,63.99,4256347.0
63.62,65.12,63.5,63.9,3193807.0
63.72,64.79,63.48,64.61,2605114.0
64.27,64.96,63.51,63.94,3643785.0
63.95,64.72,63.48,64.6,3698904.0
65.0,65.22,64.25,64.59,4077851.0
64.24,65.39,64.13,64.6,3420312.0
64.49,64.97,63.66,63.99,2374009.0
63.86,64.03,62.62,63.19,3639017.0
63.19,63.56,62.54,63.14,3720978.0
63.6,64.1499,63.3,63.79,3143842.0
63.59,63.68,62.45,63.31,4471855.0
63.59,64.78,63.36,64.24,4234458.0
64.88,64.92,63.8,64.57,2632733.0
65.27,65.51,64.26,64.68,3698844.0
64.8,65.0399,63.94,64.55,2566584.0
64.0,64.05,62.28,62.48,4532442.0
62.46,65.02,62.375,64.82,4283535.0
64.0,64.05,60.72,60.93,12028871.0
61.1,62.49,60.45,62.11,5683494.0
